452 2041.021400 5.200E-95 8.243E-05.05000.05032702.13390.750.000000             10              9                    R 16      440000 2 2 0 0 0 0   210.0  198.0
452 2044.222900 2.288E-92 3.951E-12.05000.05028083.64850.750.000000              2              0                    O 30q     440000 2 1 0 0 0 0   342.0  366.0
452 2046.936600 5.590E-88 4.770E-05.05000.05029019.33240.750.000000             11             10                    R  4      440000 2 2 0 0 0 0    66.0   54.0
451 2047.176900 2.161E-44 7.436E-08.05000.050 8908.44080.750.000000              2              1                    O  9q     350000 1 1 0 0 0 0    45.0   57.0
452 2048.530800 1.655E-86 2.665E-08.05000.05026619.17440.750.000000             10              9                    Q  2q     440000 2 1 0 0 0 0    30.0   30.0
452 2051.130200 1.176E-93 5.278E-09.05000.05030104.99660.750.000000              7              5                    O 22q     440000 2 1 0 0 0 0   246.0  270.0
452 2055.605600 3.990E-89 2.093E-08.05000.05028241.43830.750.000000              6              5                    Q 20q     440000 2 1 0 0 0 0   246.0  246.0
452 2055.974500 2.562E-50 8.376E-08.05000.050 9908.65680.750.000000              3              2                    O  8q     440000 2 1 0 0 0 0    78.0  102.0
452 2056.289400 3.656E-88 2.213E-08.05000.05027764.43120.750.000000              7              6                    Q 17q     440000 2 1 0 0 0 0   210.0  210.0
452 2056.792800 2.440E-86 3.865E-08.05000.05026508.99920.750.000000             10              9                    Q  1q     440000 2 1 0 0 0 0    18.0   18.0
452 2058.300800 1.961E-79 1.440E-05.05000.05024560.87360.750.000000              9              8                    P  3      440000 2 2 0 0 0 0    30.0   42.0
452 2061.352700 5.234E-91 7.104E-05.05000.05030666.08570.750.000000             11             10                    R  9      440000 2 2 0 0 0 0   126.0  114.0
452 2062.191800 1.246E-93 1.115E-08.05000.05030327.03550.750.000000              2              1                    Q 30q     440000 2 1 0 0 0 0   366.0  366.0
452 2062.583400 7.584E-98 8.328E-07.05000.05033217.42710.750.000000              3              3                    S 29q     440000 2 1 0 0 0 0   378.0  354.0
452 2062.964800 8.770E-70 2.718E-07.05000.05019424.21230.750.000000              6              5                    P  9      440000 2 2 0 0 0 0   102.0  114.0
452 2063.160300 4.498E-99 1.305E-05.05000.05033512.21950.750.000000             15             13                    P  1      440000 2 2 0 0 0 0     6.0   18.0
452 2064.703600 2.214E-88 5.390E-05.05000.05029265.76420.750.000000             11             10                    R  5      440000 2 2 0 0 0 0    78.0   66.0
452 2068.005400 8.488E-53 5.471E-07.05000.05011658.87130.750.000000              1              1                    S 14q     440000 2 1 0 0 0 0   198.0  174.0
452 2068.637700 2.189E-73 7.261E-07.05000.05021513.42450.750.000000              3              3                    S 18q     440000 2 1 0 0 0 0   246.0  222.0
452 2068.641000 1.162E-81 1.832E-07.05000.05024385.02380.750.000000              9              8                    O  2q     440000 2 1 0 0 0 0     6.0   30.0
452 2070.248500 3.556E-86 2.514E-08.05000.05026720.27250.750.000000              9              8                    Q  9q     440000 2 1 0 0 0 0   114.0  114.0
452 2070.416800 7.816E-55 8.003E-07.05000.05012674.22730.750.000000              2              1                    P 15      440000 2 2 0 0 0 0   174.0  186.0
451 2071.799600 8.634E-97 8.691E-09.05000.05033332.27960.750.000000              2              1                    Q 28q     350000 1 1 0 0 0 0    57.0   57.0
452 2074.080700 3.244E-90 6.832E-05.05000.05030259.61900.750.000000             11             10                    R  8      440000 2 2 0 0 0 0   114.0  102.0
452 2075.394800 6.802E-89 5.955E-05.05000.05029556.40850.750.000000             11             10                    R  6      440000 2 2 0 0 0 0    90.0   78.0
452 2075.940000 1.111E-98 1.429E-05.05000.05033835.73330.750.000000             15             13                    R  4      440000 2 2 0 0 0 0    66.0   54.0
451 2077.743400 4.883E-84 1.515E-07.05000.05027046.29700.750.000000              9              8                    O  2q     350000 1 1 0 0 0 0     1.0    5.0
452 2078.116000 1.435E-90 1.875E-08.05000.05028943.55430.750.000000              4              3                    Q 25q     440000 2 1 0 0 0 0   306.0  306.0
452 2078.640200 1.654E-89 6.442E-05.05000.05029888.66450.750.000000             11             10                    R  7      440000 2 2 0 0 0 0   102.0   90.0
452 2079.442100 2.284E-62 2.315E-07.05000.05015937.87260.750.000000              4              3                    P 12      440000 2 2 0 0 0 0   138.0  150.0
452 2080.358400 2.414E-72 2.046E-06.05000.05020993.34130.750.000000              7              6                    P  7      440000 2 2 0 0 0 0    78.0   90.0
452 2080.757100 1.215E-75 6.336E-06.05000.05022712.30200.750.000000              8              7                    P  5      440000 2 2 0 0 0 0    54.0   66.0
452 2084.688400 1.927E-94 6.765E-09.05000.05030616.89460.750.000000              1              0                    Q 32q     440000 2 1 0 0 0 0   390.0  390.0
452 2085.507000 7.497E-44 4.868E-07.05000.050 7381.29890.750.000000              0              0                    S 13q     440000 2 1 0 0 0 0   186.0  162.0
452 2086.400200 2.016E-86 2.591E-08.05000.05026912.45900.750.000000              8              7                    Q 13q     440000 2 1 0 0 0 0   162.0  162.0
452 2087.332800 7.955E-94 1.043E-08.05000.05030297.04390.750.000000              8              6                    O 20q     440000 2 1 0 0 0 0   222.0  246.0
452 2091.050500 1.063E-55 1.140E-07.05000.05012479.83460.750.000000              4              3                    O  7q     440000 2 1 0 0 0 0    66.0   90.0
452 2092.296600 2.478E-63 6.826E-07.05000.05016712.87620.750.000000              2              2                    S 16q     440000 2 1 0 0 0 0   222.0  198.0
451 2092.633200 4.866E-75 7.779E-07.05000.05023836.65360.750.000000              4              4                    S 14q     350000 1 1 0 0 0 0    33.0   29.0
452 2093.671900 2.222E-91 3.436E-09.05000.05028565.79200.750.000000             11             10                    S  1q     440000 2 1 0 0 0 0    42.0   18.0
452 2095.093600 1.303E-95 9.043E-07.05000.05032162.63430.750.000000              3              3                    S 28q     440000 2 1 0 0 0 0   366.0  342.0
452 2096.069400 1.329E-98 2.630E-06.05000.05033726.75140.750.000000              9              7                    P 22      440000 2 2 0 0 0 0   258.0  270.0
452 2097.841000 7.627E-92 1.102E-09.05000.05028943.55430.750.000000              5              3                    O 25q     440000 2 1 0 0 0 0   282.0  306.0
452 2100.379500 1.681E-75 8.014E-07.05000.05022538.93850.750.000000              3              3                    S 19q     440000 2 1 0 0 0 0   258.0  234.0
451 2101.055800 5.494E-98 5.823E-09.05000.05033824.79000.750.000000              1              0                    Q 30q     350000 1 1 0 0 0 0    61.0   61.0
451 2101.457400 1.571E-64 7.290E-07.05000.05018816.74070.750.000000              3              3                    S 12q     350000 1 1 0 0 0 0    29.0   25.0
452 2101.573600 4.062E-98 1.522E-06.05000.05033328.73890.750.000000             11              9                    P 17      440000 2 2 0 0 0 0   198.0  210.0
