 56 2170.601274 7.263E-28 1.748E+01.04270.045 2001.03730.67-.003092              1              0                    R 33      475623 510 5 5 1 8   828.0  804.0
 52 2171.311876 2.506E-22 1.752E+01.04900.052  928.58230.67-.002479              1              0                    R 22      475623 510 5 5 1 8    94.0   90.0
 54 2171.585449 6.099E-23 1.748E+01.05380.058  449.41620.70-.002040              1              0                    R 15      475663 510 5 5 1 8   198.0  186.0
 55 2171.589192 1.055E-30 1.749E+01.03700.039 3752.17850.67-.003617              1              0                    R 46      475623 510 5 5 1 8   190.0  186.0
 52 2171.823228 2.215E-28 3.534E+01.04320.046 4013.45980.67-.003043              2              1                    R 32      475623 510 5 5 1 8   134.0  130.0
 54 2172.030426 2.593E-28 3.540E+01.04770.051 3228.47510.67-.002601              2              1                    R 24      475623 510 5 5 1 8   306.0  294.0
 53 2172.490643 1.362E-29 3.537E+01.04220.045 4243.78180.67-.003140              2              1                    R 34      475623 510 5 5 1 8    71.0   69.0
 53 2172.751947 2.139E-23 1.756E+01.04770.051 1096.59120.67-.002601              1              0                    R 24      475623 510 5 5 1 8    51.0   49.0
 51 2172.758825 4.465E-19 1.717E+01.06060.066  107.64240.75-.002600              1              0                    R  7      475663 510 5 5 1 1    17.0   15.0
 51 2172.891222 9.778E-24 3.538E+01.05380.058 2600.12490.70-.002040              2              1                    R 15      475663 510 5 5 1 8    33.0   31.0
 51 2172.995681 2.950E-29 5.365E+01.04770.051 5390.37470.67-.002601              3              2                    R 24      475663 510 5 5 1 8    51.0   49.0
 56 2173.004708 4.162E-28 1.756E+01.04220.045 2121.88420.67-.003140              1              0                    R 34      475623 510 5 5 1 8   852.0  828.0
 55 2173.491748 4.909E-31 1.755E+01.03660.039 3914.25010.67-.003649              1              0                    R 47      475623 510 5 5 1 8   194.0  190.0
 52 2174.165614 1.739E-22 1.761E+01.04830.051 1012.85700.67-.002540              1              0                    R 23      475623 510 5 5 1 8    98.0   94.0
 52 2174.279032 1.279E-28 3.549E+01.04270.045 4132.88350.67-.003092              2              1                    R 33      475623 510 5 5 1 8   138.0  134.0
 54 2174.741752 4.853E-23 1.759E+01.05310.057  509.28780.69-.002101              1              0                    R 16      475663 510 5 5 1 8   210.0  198.0
 54 2174.823626 1.724E-28 3.557E+01.04710.050 3320.96810.67-.002661              2              1                    R 25      475623 510 5 5 1 8   318.0  306.0
 53 2174.865375 7.605E-30 3.552E+01.04170.044 4369.86160.67-.003187              2              1                    R 35      475623 510 5 5 1 8    73.0   71.0
 55 2175.358244 2.246E-31 1.762E+01.03620.038 4079.67840.67-.003681              1              0                    R 48      475623 510 5 5 1 8   198.0  194.0
 56 2175.372290 2.343E-28 1.763E+01.04170.044 2246.23440.67-.003187              1              0                    R 35      475623 510 5 5 1 8   876.0  852.0
 53 2175.524906 1.431E-23 1.765E+01.04710.050 1187.79360.67-.002661              1              0                    R 25      475623 510 5 5 1 8    53.0   51.0
 51 2175.813011 1.946E-29 5.391E+01.04710.050 5484.36870.67-.002661              3              2                    R 25      475663 510 5 5 1 8    53.0   51.0
 51 2176.086233 7.743E-24 3.561E+01.05310.057 2660.98550.69-.002101              2              1                    R 16      475663 510 5 5 1 8    35.0   33.0
 51 2176.283519 4.335E-19 1.737E+01.05950.065  138.39040.75-.002420              1              0                    R  8      475663 510 5 5 1 1    19.0   17.0
 52 2176.697579 7.253E-29 3.564E+01.04220.045 4255.87530.67-.003140              2              1                    R 34      475623 510 5 5 1 8   142.0  138.0
 52 2176.983424 1.184E-22 1.770E+01.04770.051 1100.77060.67-.002601              1              0                    R 24      475623 510 5 5 1 8   102.0   98.0
 55 2177.188561 1.010E-31 1.768E+01.03590.038 4248.45770.67-.003711              1              0                    R 49      475623 510 5 5 1 8   202.0  198.0
 53 2177.202810 4.169E-30 3.566E+01.04130.044 4499.48710.67-.003232              2              1                    R 36      475623 510 5 5 1 8    75.0   73.0
 54 2177.579526 1.123E-28 3.575E+01.04650.049 3417.12990.67-.002719              2              1                    R 26      475623 510 5 5 1 8   330.0  318.0
 56 2177.703895 1.296E-28 1.771E+01.04130.044 2374.08340.67-.003232              1              0                    R 36      475623 510 5 5 1 8   900.0  876.0
 54 2177.862002 3.779E-23 1.771E+01.05240.056  572.88830.68-.002163              1              0                    R 17      475663 510 5 5 1 8   222.0  210.0
 53 2178.261885 9.387E-24 1.774E+01.04650.049 1282.61470.67-.002719              1              0                    R 26      475623 510 5 5 1 8    55.0   53.0
 51 2178.591531 1.259E-29 5.417E+01.04650.049 5582.09010.67-.002719              3              2                    R 26      475663 510 5 5 1 8    55.0   53.0
 52 2179.078737 4.039E-29 3.579E+01.04170.044 4382.43060.67-.003187              2              1                    R 35      475623 510 5 5 1 8   146.0  142.0
 51 2179.243748 5.999E-24 3.584E+01.05240.056 2725.63610.68-.002163              2              1                    R 17      475663 510 5 5 1 8    37.0   35.0
 53 2179.502814 2.245E-30 3.581E+01.04080.043 4632.65350.67-.003276              2              1                    R 37      475623 510 5 5 1 8    77.0   75.0
 52 2179.765175 7.902E-23 1.780E+01.04710.050 1192.31990.67-.002661              1              0                    R 25      475623 510 5 5 1 8   106.0  102.0
 51 2179.771887 4.079E-19 1.755E+01.05860.064  172.97800.75-.002550              1              0                    R  9      475663 510 5 5 1 1    21.0   19.0
 56 2179.999397 7.039E-29 1.778E+01.04080.043 2505.42670.67-.003276              1              0                    R 37      475623 510 5 5 1 8   924.0  900.0
 54 2180.297989 7.183E-29 3.593E+01.04600.049 3516.95710.67-.002777              2              1                    R 27      475623 510 5 5 1 8   342.0  330.0
 54 2180.946061 2.881E-23 1.782E+01.05170.055  640.21530.67-.002226              1              0                    R 18      475663 510 5 5 1 8   234.0  222.0
 53 2180.962752 6.044E-24 1.783E+01.04600.049 1381.05110.67-.002777              1              0                    R 27      475623 510 5 5 1 8    57.0   55.0
 51 2181.331094 7.986E-30 5.444E+01.04600.049 5683.53510.67-.002777              3              2                    R 27      475663 510 5 5 1 8    57.0   55.0
 52 2181.422374 2.209E-29 3.594E+01.04130.044 4512.54480.67-.003232              2              1                    R 36      475623 510 5 5 1 8   150.0  146.0
 53 2181.765258 1.188E-30 3.595E+01.04030.043 4769.35600.67-.003318              2              1                    R 38      475623 510 5 5 1 8    79.0   77.0
 56 2182.258673 3.757E-29 1.785E+01.04030.043 2640.25960.67-.003318              1              0                    R 38      475623 510 5 5 1 8   948.0  924.0
 51 2182.363620 4.548E-24 3.605E+01.05170.055 2794.07430.67-.002226              2              1                    R 18      475663 510 5 5 1 8    39.0   37.0
 52 2182.510731 5.175E-23 1.788E+01.04650.049 1287.50160.67-.002719              1              0                    R 26      475623 510 5 5 1 8   110.0  106.0
 54 2182.978877 4.507E-29 3.609E+01.04540.048 3620.44580.67-.002833              2              1                    R 28      475623 510 5 5 1 8   354.0  342.0
 51 2183.223781 3.729E-19 1.772E+01.05770.063  211.40410.75-.002540              1              0                    R 10      475663 510 5 5 1 1    23.0   21.0
 53 2183.627375 3.818E-24 1.791E+01.04540.048 1483.09910.67-.002833              1              0                    R 28      475623 510 5 5 1 8    59.0   57.0
 52 2183.728356 1.187E-29 3.608E+01.04080.043 4646.21300.67-.003276              2              1                    R 37      475623 510 5 5 1 8   154.0  150.0
 53 2183.990009 6.169E-31 3.609E+01.03990.042 4909.58950.67-.003360              2              1                    R 39      475623 510 5 5 1 8    81.0   79.0
 54 2183.993790 2.151E-23 1.792E+01.05100.054  711.26650.67-.002290              1              0                    R 19      475663 510 5 5 1 8   246.0  234.0
 51 2184.031555 4.970E-30 5.469E+01.04540.048 5788.69960.67-.002833              3              2                    R 28      475663 510 5 5 1 8    59.0   57.0
 56 2184.481595 1.971E-29 1.792E+01.03990.042 2778.57730.67-.003360              1              0                    R 39      475623 510 5 5 1 8   972.0  948.0
 52 2185.219962 3.326E-23 1.797E+01.04600.049 1386.31210.67-.002777              1              0                    R 27      475623 510 5 5 1 8   114.0  110.0
 51 2185.445703 3.376E-24 3.627E+01.05100.054 2866.29750.67-.002290              2              1                    R 19      475663 510 5 5 1 8    41.0   39.0
 54 2185.622050 2.774E-29 3.626E+01.04480.047 3727.59220.67-.002887              2              1                    R 29      475623 510 5 5 1 8   366.0  354.0
 52 2185.996552 6.260E-30 3.623E+01.04030.043 4783.43040.67-.003318              2              1                    R 38      475623 510 5 5 1 8   158.0  154.0
 53 2186.176936 3.149E-31 3.623E+01.03950.042 5053.34890.67-.003400              2              1                    R 40      475623 510 5 5 1 8    83.0   81.0
 53 2186.255623 2.368E-24 1.800E+01.04480.047 1588.75510.67-.002887              1              0                    R 29      475623 510 5 5 1 8    61.0   59.0
 51 2186.639055 3.319E-19 1.788E+01.05690.062  253.66720.74-.002500              1              0                    R 11      475663 510 5 5 1 1    25.0   23.0
 56 2186.668040 1.015E-29 1.799E+01.03950.042 2920.37490.67-.003400              1              0                    R 40      475623 510 5 5 1 8   996.0  972.0
 51 2186.692768 3.033E-30 5.495E+01.04480.047 5897.57960.67-.002887              3              2                    R 29      475663 510 5 5 1 8    61.0   59.0
 54 2187.005051 1.573E-23 1.802E+01.05030.053  786.03900.67-.002353              1              0                    R 20      475623 510 5 5 1 8   258.0  246.0
 52 2187.892734 2.097E-23 1.805E+01.04540.048 1488.74790.67-.002833              1              0                    R 28      475623 510 5 5 1 8   118.0  114.0
 52 2188.226829 3.244E-30 3.637E+01.03990.042 4924.19190.67-.003360              2              1                    R 39      475623 510 5 5 1 8   162.0  158.0
 54 2188.227371 1.676E-29 3.643E+01.04430.047 3838.39220.67-.002941              2              1                    R 30      475623 510 5 5 1 8   378.0  366.0
 53 2188.325909 1.579E-31 3.637E+01.03900.041 5200.62880.67-.003439              2              1                    R 41      475623 510 5 5 1 8    85.0   83.0
 51 2188.489851 2.454E-24 3.648E+01.05030.053 2942.30280.67-.002353              2              1                    R 20      475623 510 5 5 1 8    43.0   41.0
 56 2188.817882 5.142E-30 1.806E+01.03900.041 3065.64740.67-.003439              1              0                    R 41      475623 510 5 5 1 8  1020.0  996.0
 53 2188.847364 1.441E-24 1.808E+01.04430.047 1698.01520.67-.002941              1              0                    R 30      475623 510 5 5 1 8    63.0   61.0
 51 2189.314587 1.816E-30 5.520E+01.04430.047 6010.17090.67-.002941              3              2                    R 30      475663 510 5 5 1 8    63.0   61.0
 54 2189.979704 1.127E-23 1.812E+01.04960.053  864.53020.67-.002416              1              0                    R 21      475623 510 5 5 1 8   270.0  258.0
 51 2190.017563 2.879E-19 1.801E+01.05610.060  299.76560.73-.002580              1              0                    R 12      475663 510 5 5 1 1    27.0   25.0
 52 2190.419055 1.651E-30 3.651E+01.03950.042 5068.49220.67-.003400              2              1                    R 40      475623 510 5 5 1 8   166.0  162.0
 52 2190.528913 1.298E-23 1.814E+01.04480.047 1594.80530.67-.002887              1              0                    R 29      475623 510 5 5 1 8   122.0  118.0
 54 2190.794701 9.937E-30 3.659E+01.04380.046 3952.84170.67-.002993              2              1                    R 31      475623 510 5 5 1 8   390.0  378.0
 56 2190.930996 2.559E-30 1.813E+01.03860.041 3214.38940.67-.003476              1              0                    R 42      475623 510 5 5 1 8  1044.0 1020.0
 53 2191.402465 8.608E-25 1.816E+01.04380.046 1810.87540.67-.002993              1              0                    R 31      475623 510 5 5 1 8    65.0   63.0
 51 2191.495919 1.747E-24 3.668E+01.04960.053 3022.08730.67-.002416              2              1                    R 21      475623 510 5 5 1 8    45.0   43.0
 51 2191.896867 1.067E-30 5.545E+01.04380.046 6126.46910.67-.002993              3              2                    R 31      475663 510 5 5 1 8    65.0   63.0
